Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
,,-61.02060817836299,,,,,-66.84104400718243,,
,,-289.90978346404734,,,,,-88.18053545105457,,
,,-41.03223717805351,,,,,-58.7316934585937,,
,,-80.53610569768554,,,,,-63.04776679612931,,
,,-166.62978597877225,,,,,-68.91741560447238,,
,,-167.12192757886564,,,,,-24.24082644731027,,
,,1.0692973321034742,,,,,-52.775730815625025,,
,,-65.683721530155,,,,,-64.63591446818333,,
,,-279.48463011029503,,,,,-72.86801717853072,,
,,-88.17489665434992,,,,,-53.7163727676497,,
,,-156.13581776951762,,,,,-97.06547153880986,,
,,-86.1906621260064,,,,,-13.341887553599207,,
,,-78.37287366045561,,,,,-48.427823450942505,,
,,-169.38642868195956,,,,,-141.43689429067598,,
,,-171.0849016691368,,,,,-48.675417608052626,,
,,-125.662967575211,,,,,-74.86302990586256,,
,,-141.71613705635664,,,,,-301.5842615724848,,
,,-163.39247888754565,,,,,-61.5084376857515,,
,,-84.87318855249255,,,,,5.542574504933995,,
,,-136.40057541613578,,,,,-87.78679758209017,,
,,-214.4740596878744,,,,,-41.37098036453399,,
,,-352.5749733325812,,,,,-43.15540948217398,,
,,-198.43043421920066,,,,,-223.04312762496335,,
,,-344.32861851207235,,,,,-187.39552302293515,,
,,-103.90715117902086,,,,,-134.29612924394772,,
,,-170.366261937836,,,,,-75.5066249216317,,
,,-133.36557067590172,,,,,-82.23220131672713,,
,,-173.20466337148076,,,,,-102.4280897641873,,
,,-215.9887751544127,,,,,2.9194866354443008,,
,,-104.70843427748271,,,,,-75.67079450088103,,
,,-136.20864645668638,,,,,-3.854475708763701,,
,,-179.7772160811851,,,,,-98.42105773537699,,
,,-146.84467014373263,,,,,-44.42092463242959,,
,,-162.79645503909583,,,,,-53.45097095205376,,
,,-354.4319596650774,,,,,-15.416798176122995,,
,,-167.8535301868257,,,,,-12.409554808653738,,
,,-76.41856495644294,,,,,-139.76038454873768,,
,,-159.1203349718175,,,,,-111.1501004269201,,
,,-124.3515489043089,,,,,-133.2172510175969,,
,,-248.26511956281436,,,,,-117.2685860476199,,
,,-126.13935538183372,,,,,-31.029255045157825,,
,,-105.19656311599653,,,,,-179.5805362391036,,
,,-198.71710265762323,,,,,-14.070186683880564,,
,,-93.21408779190791,,,,,-9.011899147581161,,
,,-146.31332788561062,,,,,-59.82625317303568,,
,,-229.77952098477627,,,,,-21.93726120849749,,
,,-114.75788064125015,,,,,-183.1292554352931,,
,,-68.55386431411722,,,,,-73.8238055996429,,
,,-93.58750871027571,,,,,-77.40368589353147,,
,,-164.11909982672097,,,,,-43.059857634103494,,
,,-189.31069545912186,,,,,-95.70531534467283,,
,,-12.13811331743338,,,,,-297.5812454512897,,
,,-241.93458945718254,,,,,-160.28812826972322,,
,,-46.904493949675924,,,,,-147.2700576150346,,
,,-288.424527140706,,,,,-61.80702949964474,,
,,-81.37561697683032,,,,,-149.56858766841972,,
,,-91.81589309647828,,,,,-42.27541554179179,,
,,-158.98306875102355,,,,,-120.93984244259298,,
,,-70.16499114102737,,,,,-106.74162045658879,,
,,-186.59894896496053,,,,,-48.45666967610369,,
,,-315.2542687117822,,,,,-63.659415939170096,,
,,-42.41425014609301,,,,,15.68040380744236,,
,,-148.74978205260328,,,,,-7.639398185518502,,
,,-198.19627601368234,,,,,3.5047245972903056,,
,,-171.6829832466899,,,,,-33.76971996292444,,
,,-180.71753665996454,,,,,-738.0497725907614,,
,,-129.14262532188326,,,,,-109.66301866668499,,
,,-145.6898908566577,,,,,-74.02727372734559,,
,,-240.77365058379993,,,,,-15.16482367938454,,
,,-204.02368576925767,,,,,-58.03391795988085,,
,,-214.42400489011544,,,,,-64.52423809742481,,
,,-151.84869734484764,,,,,-78.46231108946002,,
,,-176.69053934074878,,,,,-31.099915931955834,,
,,-117.11515490893372,,,,,-65.6832361816418,,
,,-48.17705232660536,,,,,1.406971835648065,,
,,-220.0258870087609,,,,,-20.885888812794306,,
,,-21.954895589957886,,,,,-13.885387130205643,,
,,-219.62503669804133,,,,,-136.5456453278476,,
,,-167.81401902599526,,,,,-59.730537846864905,,
,,-134.7543031907835,,,,,-144.59330751444023,,
,,-182.87443578178238,,,,,-46.211864462350036,,
,,-23.161709655951583,,,,,-50.70318101479515,,
,,-138.24288311761524,,,,,-23.870696069959052,,
,,-234.59601129943667,,,,,-143.50686482945437,,
,,-175.17836602217062,,,,,-96.78520435907849,,
,,-76.27240790807454,,,,,17.661858384398883,,
,,-102.98014883630489,,,,,-143.49577804372495,,
,,12.027862553815385,,,,,-59.921037547607746,,
,,-219.57813359237628,,,,,-104.5100967475527,,
,,-62.793349193959955,,,,,-126.72077847200259,,
,,-171.1691857396391,,,,,-111.17065862428652,,
,,-104.51204560900275,,,,,-75.71029437289211,,
,,-214.88164626985122,,,,,-71.7435640972335,,
,,-187.93185717692666,,,,,-106.01639261974627,,
,,-116.3837453031411,,,,,-80.2887265795897,,
,,-78.2000545938514,,,,,-162.90530873889367,,
,,-117.90264353941427,,,,,-72.54180359870887,,
,,-70.57877588426238,,,,,-81.99242700135906,,
,,-120.70309527875975,,,,,-124.15358545428312,,
,,-76.1709171616691,,,,,-51.42466663108874,,
,,-78.93425011545071,,,,,-41.9123906746195,,
,,-66.13378326094306,,,,,-61.19283617571172,,
,,-136.8940246295456,,,,,-45.62075364956229,,
,,-156.4961970290595,,,,,-69.46595984626961,,
,,-322.2844598977737,,,,,-53.88193280786314,,
,,-116.4586861980527,,,,,-59.90882886392957,,
,,-98.3364515612563,,,,,-19.264182290870764,,
,,-347.0701529383473,,,,,-78.55840333348652,,
,,-198.92695219857865,,,,,-26.82073496227818,,
,,-173.84267810414676,,,,,-63.42693081554806,,
,,-104.15689623174246,,,,,-62.02233694379169,,
,,-127.17051109378312,,,,,-54.030506632661684,,
,,-212.60849913958,,,,,-94.35912404475728,,
,,-244.0870940634555,,,,,-24.12973690435355,,
,,-67.79990577407264,,,,,-30.3597341972346,,
,,-228.193089120251,,,,,28.654171385912264,,
,,-269.7623919017749,,,,,-25.763026489314186,,
,,-149.08916227207962,,,,,-289.72079206454293,,
,,-134.73836933731906,,,,,-45.34501559569496,,
,,-146.54205707643825,,,,,4.897107134412622,,
,,-140.69952228523402,,,,,-251.10540355441177,,
,,-194.93618663457892,,,,,-327.079306610324,,
,,-136.07310180519272,,,,,-7.589881955163776,,
,,-150.34986480842028,,,,,-50.16518046307068,,
,,-104.29895216066623,,,,,-57.10652645068376,,
,,-133.14387814580735,,,,,-44.484020363108094,,
,,-222.9254118923546,,,,,-325.8254600663427,,
,,-156.4679292573714,,,,,-162.05176368914937,,
,,-201.44641554562503,,,,,-295.39677559141717,,
,,-56.82122852453081,,,,,-232.29799461678047,,
,,-102.95777585123358,,,,,-63.5908311753424,,
,,-169.66367376756037,,,,,-147.61362364426503,,
,,-106.10216829493707,,,,,-37.663462593754204,,
,,-77.35898009832016,,,,,-42.387524207048465,,
,,-1.637339325261138,,,,,-47.36270887391747,,
,,-64.27469320906025,,,,,-58.65670871658108,,
,,-181.88539097872143,,,,,-108.0982626916007,,
,,-136.80053081074993,,,,,-37.17461965747691,,
,,-102.59592094975501,,,,,-38.01521487590075,,
,,-188.40210038159722,,,,,9.339867854445714,,
,,-141.25887863427732,,,,,-9.397717071799889,,
,,-79.23078449821715,,,,,-126.04027157638316,,
,,-39.02360500101993,,,,,-100.27292577024237,,
,,-28.685876961237483,,,,,-150.2033376950036,,
,,-130.27353383010026,,,,,-22.053401074148297,,
,,-16.083512207048564,,,,,-184.0858959862072,,
,,-175.2807164117201,,,,,-107.90954137738473,,
,,-55.9112972001266,,,,,-81.21935230701769,,
,,-46.96113537053142,,,,,-124.51614009468591,,
,,-57.444986604159226,,,,,-70.62163174066394,,
,,-71.79917214367237,,,,,-55.94681699124831,,
,,-18.37204896638991,,,,,-95.72926836809023,,
,,-237.03578742739646,,,,,-80.8854152965278,,
,,-219.04416052208728,,,,,-61.5050527193074,,
,,-239.89038237261812,,,,,-94.51089327807311,,
,,-112.59720496364015,,,,,-105.69519321995381,,
,,-193.63522454927187,,,,,-108.09890431175738,,
,,-12.511651927182413,,,,,-66.25649263979567,,
,,-124.94534502273137,,,,,-71.77746800622415,,
,,-182.87038354933162,,,,,-96.8162708334727,,
,,-233.62039350814075,,,,,-10.691169635767423,,
,,-122.47686887335355,,,,,-24.791533823073635,,
,,-181.20440102953012,,,,,33.54464634145705,,
,,-17.3567444680057,,,,,-38.8719129457167,,
,,-122.01790487247638,,,,,-8.04802218165905,,
,,10.029458274487311,,,,,-189.796415143267,,
,,-254.05396755340064,,,,,3.007606673181158,,
,,-163.63400008328824,,,,,-249.5884741477042,,
,,-58.63897612434002,,,,,-1211.8068381405906,,
,,-65.42036693623932,,,,,-165.06127412766028,,
,,-84.61228671281646,,,,,-767.2619731492165,,
,,-284.10867480013394,,,,,-52.31719230704166,,
,,-59.88752411938499,,,,,-166.16843425920416,,
,,-138.65469465925764,,,,,-73.85746387821109,,
,,-186.5548422385882,,,,,19.855440902482385,,
,,-182.07871550316585,,,,,7.9941947130979685,,
,,-50.28834240086431,,,,,-134.6748586285475,,
,,-136.27608058015193,,,,,-62.821794252178066,,
,,-99.3789081594604,,,,,-48.04480248273774,,
,,-106.28565737984228,,,,,-409.1101287186223,,
,,-61.316913879647785,,,,,-245.7554923910364,,
,,-59.72692174394466,,,,,-78.96646727192596,,
,,-147.58188867401867,,,,,-213.8059068635081,,
,,35.745242438901755,,,,,-41.59565009748239,,
,,-179.0753296288661,,,,,-91.86896004385673,,
,,-138.27610955513626,,,,,-57.11521508846705,,
,,-166.997141993972,,,,,-218.89141020700683,,
,,-32.88477704692335,,,,,-101.96786521417069,,
,,-166.31190736503737,,,,,-218.85539238459208,,
,,-40.52968898210254,,,,,-59.80378380048556,,
,,-42.26905111030291,,,,,-86.84065434591534,,
,,-73.8197134932589,,,,,-63.331172447068326,,
,,-94.77677711514796,,,,,-107.13122136538456,,
,,-104.12163471204313,,,,,-72.95442713014393,,
,,-222.07505591955095,,,,,-48.13019073008681,,
,,-31.261899683579045,,,,,-174.17215178749527,,
,,-80.32681172340479,,,,,-71.83783475661969,,
,,-68.0706499965998,,,,,-81.35098164656375,,
,,-70.72849694611953,,,,,-165.41360458121449,,
,,-121.3364593720255,,,,,-94.60192944473589,,
,,-128.6272800202238,,,,,-43.74433491418195,,
,,-195.1865144401576,,,,,-88.56191924738656,,
,,-184.5383387479973,,,,,-92.019333060969,,
,,-176.28589639455006,,,,,-51.34876246185523,,
,,-61.72110733141011,,,,,-72.29072143881527,,
,,-142.611617583446,,,,,0.9918148127975144,,
,,-143.16383690194309,,,,,-41.114901170704954,,
,,-114.97576627977179,,,,,-53.74465347424834,,
,,-196.36741638190028,,,,,-117.49583310356881,,
,,-134.70157091716624,,,,,-79.59585470492274,,
,,-108.4142147177229,,,,,-71.18455481452602,,
,,-175.0428986024233,,,,,-19.64355126070835,,
,,-257.8336067341721,,,,,-34.49552215385786,,
,,-81.17333073889452,,,,,-95.40426490475772,,
,,-143.31082545165168,,,,,-113.97311689312099,,
,,-28.1660386804421,,,,,-73.29862571227457,,
,,-103.74921915300486,,,,,-9.88321220222629,,
,,-55.03588527824429,,,,,-3.3113055559924334,,
,,7.062626274116738,,,,,19.358092217431633,,
,,-38.269417907963174,,,,,-49.32766487640946,,
,,-161.41697697544345,,,,,-291.55450051580067,,
,,-41.93784982408104,,,,,-37.9081732388192,,
,,-136.874053789656,,,,,-161.163623178247,,
,,-80.2616314558483,,,,,-124.1219004230982,,
,,-12.151704539698855,,,,,-165.6633545208901,,
,,-161.09057175909757,,,,,-50.57595415372192,,
,,-183.06768447905634,,,,,-180.57529442492813,,
,,-158.17216834273347,,,,,-73.24501137512394,,
,,-12.382620149440541,,,,,-66.20544042014168,,
,,4.019135261690693,,,,,-94.26660429888305,,
,,17.134037056230113,,,,,-23.5599638914006,,
,,-146.14557995786595,,,,,-128.63816999197667,,
,,-82.36755538759252,,,,,-92.57204701971848,,
,,-169.66231996597588,,,,,-13.503861200320742,,
,,-194.54731975525033,,,,,-217.01496050000023,,
,,-225.60568866836968,,,,,-47.145818363051475,,
,,-112.35403979215721,,,,,-93.50529198623995,,
,,-163.72026058742568,,,,,-32.25719349203398,,
,,-91.0843596139036,,,,,-124.98070372353438,,
,,-153.58602940299667,,,,,-29.056870298067224,,
,,-101.99348727482766,,,,,-82.103001547284,,
,,-268.48558211115255,,,,,-14.69880942032762,,
,,-168.17745050601087,,,,,-42.42555664333612,,
,,-53.29109723212508,,,,,-48.39305385114108,,
,,-96.36427997099057,,,,,-29.65668458233141,,
,,-126.42854017687827,,,,,-84.6631297174993,,
,,-141.55148935938405,,,,,-85.81180634157339,,
,,-58.089212028184,,,,,-123.36770622894872,,
,,-94.54540263396994,,,,,-85.69311794152947,,
,,-75.57320055271504,,,,,-79.96019289565963,,
,,-155.14130899996195,,,,,-131.35087890748892,,
,,-62.366625231587335,,,,,-260.28429915174604,,
,,-113.98526941392858,,,,,-427.08189923314126,,
,,-87.01236154018761,,,,,18.933152523539828,,
,,-107.48118100816656,,,,,-84.21473663482699,,
,,-92.45098165498852,,,,,-40.13724535095969,,
,,-70.74215636533228,,,,,-31.729330431344337,,
,,1.8514955627675391,,,,,-26.965449980837676,,
,,-87.86730380178294,,,,,-148.40988805618562,,
,,-103.06400067062508,,,,,-82.0780565073406,,
,,-179.50753543172402,,,,,-23.936381871589333,,
,,-156.37515071506758,,,,,-32.78210212623242,,
,,-22.051452989917834,,,,,-34.62655130201303,,
,,-100.5483920031582,,,,,-50.10596620924781,,
,,-185.79302421445925,,,,,0.256651543830813,,
,,-97.38055039113262,,,,,-79.58608243456177,,
,,-25.4754726886364,,,,,-926.4250716933801,,
,,-165.70313474295318,,,,,-193.11661250261199,,
,,-114.80292651513778,,,,,-12.718316913641658,,
,,-91.63229176364129,,,,,-279.0080368132469,,
,,-62.69561484574815,,,,,-385.73663782826054,,
,,-50.13390792646453,,,,,-34.16335791975587,,
,,-113.116814196516,,,,,3.218874222799627,,
,,-111.7689873033227,,,,,-71.94742632261875,,
,,-105.84182439110761,,,,,-162.4974638089093,,
,,-137.86507325123893,,,,,-61.48237610085623,,
,,-137.85349763225761,,,,,-46.670102105512676,,
,,-108.83002031241361,,,,,-70.18341392281032,,
,,-20.91001604041155,,,,,-165.9575932880955,,
,,-142.23926536307883,,,,,-70.44925290066536,,
,,-269.00827015597207,,,,,-250.16712957151225,,
,,-126.7028148201019,,,,,-78.48005803716327,,
,,-121.87537703292404,,,,,-73.91112159087314,,
,,-109.92525043132136,,,,,-13.389893167559123,,
,,-12.264014843964407,,,,,-99.39828727319649,,
,,-179.64813092506674,,,,,12.40617652229075,,
,,-51.20649764293771,,,,,-46.797477453691,,
,,-201.47234770326938,,,,,-96.48057571344575,,
,,-116.94460768325268,,,,,-73.1502299194868,,
,,-119.04623522203201,,,,,-103.82045264681622,,
,,31.269420609181736,,,,,-22.710384807192924,,
,,-123.23282520621069,,,,,-82.79393041058029,,
,,-108.39113064030553,,,,,-55.29033769038645,,
,,-106.94086305851638,,,,,-51.70889678442711,,
,,-98.12344849302822,,,,,-60.340391085924736,,
,,-57.835493386690004,,,,,-74.48478097758334,,
,,-99.8562390965117,,,,,-34.85916334191042,,
,,-39.14912334056088,,,,,-101.59698685334722,,
,,-130.74908280507162,,,,,-25.429379351198406,,
,,-101.90150186264232,,,,,-13.58060756759717,,
,,-52.4001112865147,,,,,-54.86165766185813,,
,,-226.41226859455224,,,,,-116.94665775428759,,
,,-64.90136125533587,,,,,-6.105726921440308,,
,,-121.25374676329766,,,,,-134.5744057775257,,
,,19.63600069296865,,,,,-47.606483995227265,,
,,-234.78766325699058,,,,,-111.57841463095878,,
,,-157.31315064973847,,,,,-113.50694917277225,,
,,-8.824972927872736,,,,,-117.65111497910866,,
,,-64.00964686653091,,,,,-51.862780577483676,,
,,-86.4059438150381,,,,,-29.127931164070006,,
,,-123.68188958422584,,,,,-44.69236326020473,,
,,-66.2322862659342,,,,,-108.3429093000146,,
,,-32.14229762791051,,,,,-20.46713284235966,,
,,-200.55889487275113,,,,,-179.8944642688882,,
,,-76.17562275333262,,,,,-89.44565162167034,,
,,-72.57393067714824,,,,,-198.84584330667906,,
,,-123.87766843814363,,,,,-31.35497461780561,,
,,-135.6753881630354,,,,,-104.40883942573794,,
,,-74.5506885544969,,,,,-79.28988115747008,,
,,-137.5283176716792,,,,,-78.01253092174338,,
,,-119.80572894108565,,,,,-157.98701734570471,,
,,-67.18090503784654,,,,,-61.08603738628485,,
,,6.501184750432586,,,,,-25.032519180698074,,
,,-51.76098006731772,,,,,-9.711532335847451,,
,,-47.41373709485093,,,,,-47.42851021318235,,
,,-191.28363192063196,,,,,-25.467033647488734,,
,,-107.4423111060395,,,,,-21.186383159690806,,
,,-31.517977892147783,,,,,-182.33301752390662,,
,,-94.03024862224152,,,,,-80.3849606319994,,
,,-82.75823373774581,,,,,-103.37703649703016,,
,,-111.39203082065768,,,,,-50.080131764815334,,
,,-177.05540953532034,,,,,-132.93883135935118,,
,,-125.77894614022058,,,,,-69.34876663267808,,
,,-166.58236254396323,,,,,-103.84533935116865,,
,,-175.23236920574772,,,,,-72.38307624626388,,
,,-235.1610385047547,,,,,52.31145470052354,,
,,-182.89194163586046,,,,,-251.91054405600252,,
,,-137.4656207875865,,,,,-49.12450940203503,,
,,-301.0580596021624,,,,,-33.86897597101549,,
,,-110.83474665942074,,,,,-89.81202425222115,,
,,-78.71636008165314,,,,,-29.961694081884005,,
,,-152.2065230349719,,,,,-292.28429314570917,,
,,-11.03391959599601,,,,,-584.2302854603436,,
,,-174.12627996126724,,,,,-969.0802850259051,,
,,-14.320421883580032,,,,,-165.9313177767389,,
,,-88.91425405562272,,,,,-394.27104481959753,,
,,-77.7029588645164,,,,,-88.14087362513257,,
,,-125.38507064355345,,,,,-206.30170938499487,,
,,-117.5355684909602,,,,,-138.9646332767073,,
,,-152.54967442135438,,,,,-151.9331603353939,,
,,-158.21342649988736,,,,,12.717218560838234,,
,,-128.06182064169764,,,,,-110.8709434109353,,
,,-124.35040435171226,,,,,-33.44974734146513,,
,,-45.60377368392156,,,,,-55.043626001712305,,
,,-10.780569477156263,,,,,0.1517563870728884,,
,,-72.63658120451316,,,,,-213.09814949913317,,
,,-90.55268489702001,,,,,-33.64505731686752,,
,,-22.664428981524694,,,,,-33.77206792529272,,
,,31.826337562304868,,,,,-120.96640933418684,,
,,-55.41018178979793,,,,,-77.52018859452699,,
,,-104.31492223536381,,,,,-79.69378957223626,,
,,39.111278489621085,,,,,-234.70084481500768,,
,,-22.421457178935555,,,,,-50.616965003025086,,
,,-147.904828395477,,,,,-128.4321097828993,,
,,-26.90981134671624,,,,,-50.59642079704044,,
,,-86.12587919385342,,,,,-10.33458487263799,,
,,-123.56555178726656,,,,,-23.669480503150524,,
,,-142.69563852503452,,,,,-156.65237751237785,,
,,-85.12154023912746,,,,,-31.52114804532519,,
,,-129.92336750606646,,,,,-117.68266062373525,,
,,33.1462024982516,,,,,-66.74857541474319,,
,,-79.63608302388026,,,,,-91.12306604361808,,
,,-84.00750145203685,,,,,-96.80838265078674,,
,,-137.4611081893787,,,,,-19.192657374146123,,
,,-92.70992648301872,,,,,-87.39376041251978,,
,,-65.39035069015006,,,,,6.327467532913786,,
,,-73.03961508884908,,,,,-30.841709635700724,,
,,-50.45643837430144,,,,,-128.70401132494945,,
,,-83.09598160136304,,,,,-59.74615857460074,,
,,-88.656608313588,,,,,-178.85998083744303,,
,,-157.61432801718365,,,,,-64.95703337744482,,
,,-123.76334293591565,,,,,-29.32133649604465,,
,,-99.88069265012396,,,,,-76.33980762376221,,
,,-92.39705973218929,,,,,-73.77569403213482,,
,,-118.97760634021182,,,,,-72.32060189364046,,
,,-62.75987178788962,,,,,-35.155384574633715,,
,,-179.3642238599301,,,,,0.41941172541633875,,
,,-100.41220511674098,,,,,-20.464448583381255,,
,,-43.56125367824592,,,,,-16.90155531905596,,
,,-84.55754875095393,,,,,9.849314419221486,,
,,-44.08903299437253,,,,,-76.08556849966502,,
,,-141.3123986131294,,,,,-18.57014136835194,,
,,-86.99314803076074,,,,,38.065730827867014,,
,,-93.4872436339763,,,,,-152.5983786298284,,
,,-128.34922149572964,,,,,-46.748311560848755,,
,,-209.16097713116972,,,,,-82.31322451051538,,
,,-172.1043626991261,,,,,3.71301270864447,,
,,-52.596398726561375,,,,,-7.787560066429236,,
,,-111.42781708536765,,,,,-37.85325391604555,,
,,-259.60826999969015,,,,,-44.13263215980476,,
,,-132.0533558820699,,,,,-57.623975993625564,,
,,-69.2100002486608,,,,,0.4482726495685654,,
,,-128.79419972619067,,,,,-275.3908459614054,,
,,-75.2430908584454,,,,,-406.44936635555746,,
,,0.8212326367815876,,,,,-428.26107839112444,,
,,-79.70931498333195,,,,,-101.79753484995435,,
,,-23.090655067182624,,,,,-62.80538287525043,,
,,-122.23028068941912,,,,,-100.9572694191881,,
,,-212.868359130557,,,,,-133.5576780275425,,
,,-64.16655519150822,,,,,-36.597831402752306,,
,,-61.397731512817536,,,,,-111.5242081098483,,
,,-63.629417287279836,,,,,-73.25568363225476,,
,,-32.70094523546342,,,,,-62.46131028754927,,
,,-59.562343040744395,,,,,-31.125551384598367,,
,,-88.56234545061207,,,,,-72.99697254227581,,
,,-39.68753829359268,,,,,-174.17171433410894,,
,,-59.07113615828328,,,,,-76.85677663035482,,
,,-150.47947668730106,,,,,-82.26115844605354,,
,,-55.796661921187834,,,,,-60.23088119373851,,
,,-164.99517025111876,,,,,-25.50237438587736,,
,,-49.9042102663906,,,,,-76.75132218325984,,
,,-208.59707779353326,,,,,-115.02667475317948,,
,,-219.91165631733838,,,,,-51.600758525997705,,
,,-157.74938734678938,,,,,-81.22065570944878,,
,,-61.85994515958498,,,,,-15.194398972408521,,
,,-190.1456208739601,,,,,-109.13669473549396,,
